,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0,9.396751740139209,5.046403712296993,4.988399071925741,1.4501160092807481,7.0765661252900145,5.974477958236676,,,,,,,
1,0,10.177805027590423,8.522378908645024,3.678724708767618,3.2495401594113957,6.253832004904979,5.456774984671966,,,,,,,
2,0,9.774436090225564,5.263157894736835,3.696741854636599,2.88220551378447,2.3809523809523654,0.43859649122806843,,,,,,,
3,0,5.627009646302255,6.698821007502673,5.19828510182208,3.6441586280814704,2.840300107181122,14.576634512325825,,,,,,,
4,0,8.586448598130843,5.081775700934585,3.271028037383161,6.016355140186931,1.051401869158866,4.731308411214968,,,,,,,
5,0,5.961251862891203,7.526080476900148,4.619970193740684,0.6706408345752664,3.7257824143070053,2.682563338301037,,,,,,,
6,0,5.3928095872170445,5.059920106524629,3.3954727030625946,4.260985352862832,1.997336884154464,2.197070572569899,,,,,,,
7,0,3.1901041666666714,7.421875,3.580729166666657,2.669270833333343,2.604166666666657,3.450520833333343,,,,,,,
8,0,7.594936708860757,8.190618019359647,2.680565897244975,4.5420699925539765,2.1593447505584464,7.594936708860757,,,,,,,
9,0,11.385199240986708,4.45920303605314,5.123339658444024,1.6129032258064484,2.3719165085389022,2.561669829222012,,,,,,,
10,0,5.728429985855726,7.072135785007063,4.172560113154191,2.1923620933521875,2.8288543140028395,2.4752475247524472,,,,,,,
11,0,3.0007501875468847,6.001500375093769,3.6009002250562645,3.6009002250562787,2.4756189047261756,3.0757689422355696,,,,,,,
12,0,9.67503692762186,6.942392909896597,5.09601181683901,6.056129985228949,5.686853766617418,3.1757754800590874,,,,,,,
13,0,5.854523950325245,6.386753400354834,5.677114133648729,2.8385570668243503,0.35481963335305977,1.9515079834417435,,,,,,,
14,0,9.183673469387756,5.042016806722685,6.60264105642257,1.680672268907557,4.141656662665085,8.643457382953187,,,,,,,
15,0,10.392609699769054,7.390300230946892,2.1939953810623507,2.4249422632794477,3.002309468822162,9.81524249422634,,,,,,,
16,0,6.40507789959608,5.366416618580487,4.904789382573583,1.90421234852856,1.3271783035199007,5.597230236583954,,,,,,,
17,0,9.3452714045887,6.939003917179619,3.1897034135422615,3.4695019585898166,2.574146614437595,2.1824286513710263,,,,,,,
18,0,8.274231678486998,5.496453900709213,4.728132387706864,1.3002364066193763,1.5957446808510696,9.33806146572104,,,,,,,
19,0,9.904153354632598,5.175718849840251,4.920127795527151,2.3003194888179053,1.469648562300307,3.0670926517571786,,,,,,,
20,0,5.3007135575942925,7.0336391437308805,3.6697247706422047,0.6116207951070294,0.6625891946992795,5.249745158002057,-16.207951070336392,37.76758409785933,-19.113149847094817,,,,
21,0,6.806282722513089,4.973821989528801,3.9790575916230324,4.031413612565444,3.0890052356021016,1.989528795811509,,,,,,,
22,0,8.239700374531836,5.018726591760299,2.696629213483149,1.3483146067415674,5.24344569288391,5.3183520599250755,46.14232209737828,-29.36329588014982,14.082397003745314,15.88014981273409,-42.17228464419475,35.95505617977528,11.610486891385762
23,0,5.687693898655638,5.7394002068252234,3.5677352637021755,3.774560496380559,2.688728024819042,2.5336091003102297,,,,,,,
24,0,6.383992377322542,4.04954740352548,5.002382086707954,4.04954740352548,0.66698427822773,6.431634111481671,,,,,,,
