,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,0.4764113725224686,0.4778402123487866,0.4947257333214062,0.5157489111644724,0.520341165440251,0.5148219644497535,0.501695112315458,,,,,,,
1,0.5282247388015185,0.5173905318241402,0.5570524797527102,0.5658187496723079,0.5614582239340262,0.5533728729778831,0.5363326091194862,,,,,,,
2,0.5695855078373483,0.5702597691380533,0.5716506705112003,0.577674388149518,0.6020868206770288,0.5970395362847033,0.5976220615949382,,,,,,,
3,0.6023335921328041,0.565281752565042,0.5713182769350638,0.5786462998668013,0.608045340028152,0.5983052927151986,0.5541323623597993,,,,,,,
4,0.5317439006668679,0.503704515803378,0.5142334079727783,0.5242811913165275,0.5415739131775086,0.5373158460828701,0.5285516367758044,,,,,,,
5,0.5513246881081527,0.5214733521167723,0.529234599772876,0.5644832873949384,0.5560507585651886,0.5703276123506796,0.5901089753478848,,,,,,,
6,0.5861608866524834,0.575149605932976,0.5778825481102066,0.5775051980810919,0.5914333793115777,0.5966405871132441,0.5935985282976384,,,,,,,
7,0.6044701873347069,0.5873551950700099,0.6114021076043599,0.6176114036089593,0.6321583614956524,0.6430802086957892,0.6316922943561873,,,,,,,
8,0.5172198029240739,0.50488575391793,0.5239380229634892,0.5414230535368987,0.5427788246443339,0.5381025464030255,0.5294276877528005,,,,,,,
9,0.48313118628675955,0.4831470402174086,0.4879391651610703,0.5000953703424114,0.5078313586760155,0.5065508563152654,0.49308025083403917,,,,,,,
10,0.5541974083359016,0.5495209437271711,0.5403328202824906,0.5526077565803419,0.5754493205688811,0.5693632758370224,0.5905163193998955,,,,,,,
11,0.5920310324993606,0.5708873807198432,0.5862502725709205,0.5817359064924614,0.5835552571233584,0.5935092148187501,0.6043231432901233,,,,,,,
12,0.4869696126712121,0.492832591155627,0.4966981401715549,0.5117423944474576,0.5139594869003176,0.5003800577585956,0.49493894844324177,,,,,,,
13,0.6103901129893435,0.6033902449996836,0.6241370872750354,0.6265036253155017,0.6318057749611478,0.6310525923810426,0.6264017485904714,,,,,,,
14,0.45130201692854277,0.44220048952975904,0.44618522529495563,0.46405929823103825,0.45346601166024825,0.4609116923893896,0.46610857645827797,,,,,,,
15,0.5404924948424844,0.4894443942598266,0.4921606166153391,0.4950572738869291,0.48759028572139707,0.4821357378357568,0.4712591683684654,,,,,,,
16,0.5688248222600085,0.55883547958995,0.559913039332108,0.5677988859060882,0.5690243874928588,0.5699271672252746,0.5504868968352881,,,,,,,
17,0.5701796013856124,0.5381069338359493,0.5429146003776005,0.5563391790819407,0.5709172531099025,0.5827414949247749,0.5816630366719711,,,,,,,
18,0.5488421335513841,0.5532430537416048,0.5435133218604845,0.554785308161465,0.5515062660599056,0.5601835295321145,0.5615910793338538,,,,,,,
19,0.49109478096378,0.4815511556987175,0.5069946905470882,0.5215599552391337,0.5216389303061848,0.5209135624084281,0.5134637528716804,,,,,,,
20,0.5280093225557194,0.5290264186072531,0.5334780525590163,0.5440747885102756,0.5285512139601048,0.5391814985651026,0.5442743077971011,0.46437270389109564,0.615910703914671,0.6081667174366189,,,,
21,0.641327650382835,0.6302404822058023,0.6209662167639153,0.6165777067650211,0.6469856127765045,0.6376352753036337,0.6382208221151685,,,,,,,
22,0.5826016775982364,0.5600234790260035,0.5766261725779523,0.5948341835559188,0.604586965180863,0.5761783154881398,0.5450504055909751,0.5216488635664499,0.5160937741291077,0.6174883502908195,0.5880874354241329,0.5340863607195575,0.5998596140114049,0.5934083680875499
23,0.6500931993976696,0.6388122517023308,0.6343447645592737,0.6377535109949949,0.6437660271552583,0.6401220138307967,0.6415273883299362,,,,,,,
24,0.59186922564085,0.5867017440705359,0.5821985958016551,0.5974898592710047,0.6170953100939259,0.6161559932021731,0.6078368947766003,,,,,,,
